IdYearly,Station,Dates,pH,Dissolved Oxygen (mg/L),Water Temperature (°C),Suspended solids (mg/L),Conductivity (µS/cm),5-Day Biochemical Oxygen Demand (mg/L),Ammonia-Nitrogen (mg/L),Total Phosphorus (mg/L),Nitrate-Nitrogen (mg/L),Nitrite-Nitrogen (mg/L)
711,TR12I,4/25/2014,7.3,6.9,22.5,3.7,2648,2.7,0.84,0.18,1.3,0.14
712,TR12I,5/22/2014,7.3,7.5,25.7,3.5,3328,5.2,0.011,0.04,0.7,0.041
713,TR12I,6/19/2014,7.3,6.3,28.4,5.5,16771,1.3,0.35,0.08,0.39,0.028
714,TR12I,7/17/2014,7.2,6,29.8,9.3,24212,1.2,0.17,0.04,0.28,0.014
715,TR12I,8/18/2014,7.2,6.6,29,3,7209,0.3,0.45,0.09,0.73,0.039
716,TR12I,9/22/2014,7.6,5.1,30.1,2,38481,3,0.35,0.12,0.35,0.048
717,TR12I,10/15/2014,7.6,4.4,27.3,4.2,38448,2.3,0.48,0.11,0.26,0.025
718,TR12I,11/21/2014,7.4,6,23,2.6,17836,2.6,0.61,0.14,0.79,0.082
719,TR12I,12/15/2014,7.5,7.1,19.3,7.6,20807,2.4,0.68,0.12,0.57,0.09
720,TR13,1/15/2014,7.6,8.5,15.9,2.1,13832,1.4,0.19,0.05,0.37,0.017
721,TR13,2/17/2014,7,8.1,16.8,1.5,15291,1.1,0.25,0.06,0.79,0.028
722,TR13,3/17/2014,7.3,7.2,18.1,2.8,21815,1.3,0.35,0.1,0.72,0.065
723,TR13,4/24/2014,7.2,7.1,22.6,1.6,12763,1.1,0.31,0.08,0.62,0.038
724,TR13,5/5/2014,7.4,7.7,22.8,8.8,7234,0.8,0.26,0.07,0.69,0.022
725,TR13,6/16/2014,7.4,6.2,28.6,7.9,23915,0.5,0.15,0.06,0.29,0.012
726,TR13,7/16/2014,7.2,6,29.4,1.1,19583,0.6,0.15,0.04,0.28,0.011
727,TR13,8/20/2014,7.1,7.6,25.5,7.1,6019,0.9,0.091,0.04,0.45,0.012
728,TR13,9/19/2014,7.6,6.2,28.7,1.7,15879,1,0.16,0.06,0.32,0.009
729,TR13,10/22/2014,7.7,5.5,27.1,0.5,29199,1,0.15,0.08,0.29,0.011
730,TR13,11/17/2014,7.5,7.1,23.1,2.4,24636,1,0.2,0.07,0.39,0.019
731,TR13,12/11/2014,7.3,8.1,19.3,1.2,8797,0.7,0.19,0.06,0.61,0.02
732,TR14,1/15/2014,7.2,9.5,14.3,1.3,7341,0.6,0.097,0.02,0.15,0.003
733,TR14,2/17/2014,7.1,9.8,15,0.8,1528,0.3,0.03,0.02,0.25,0.003
734,TR14,3/17/2014,7.2,8.9,17.7,1.5,6277,0.3,0.05,0.02,0.23,0.006
735,TR14,4/24/2014,7.5,8.6,21.3,1.2,917,0.3,0.028,0.02,0.31,0.003
736,TR14,5/5/2014,7.4,8.5,22.4,6.4,2782,0.3,0.052,0.04,0.65,0.004
737,TR14,6/16/2014,7.2,7.6,26.5,3.4,9184,0.3,0.035,0.02,0.24,0.002
738,TR14,7/16/2014,7.6,7.9,27.3,1.6,3812,0.3,0.037,0.02,0.21,0.002
739,TR14,8/20/2014,7.7,8.2,24.9,3.6,1031,0.4,0.018,0.02,0.28,0.002
740,TR14,9/19/2014,7.1,7.7,26.8,1.2,2935,0.4,0.041,0.03,0.22,0.002
741,TR14,10/22/2014,7.4,6.4,24.8,1.3,19461,0.5,0.071,0.03,0.1,0.004
742,TR14,11/17/2014,7.2,8.7,20.8,2.9,2317,0.2,0.034,0.02,0.16,0.004
743,TR14,12/11/2014,7.1,8.9,18.6,0.5,2734,0.1,0.045,0.02,0.16,0.003
744,TR17,1/10/2014,8.9,10.9,15.9,2.1,327,3.6,0.066,0.06,0.31,0.009
745,TR17,2/20/2014,8,10.4,18,36,2092,57,0.83,0.28,0.008,0.002
746,TR17,3/20/2014,7.5,7,24.6,17,15417,26,0.44,0.53,0.007,0.003
747,TR17,4/23/2014,7.8,9.1,21.8,5.4,167,2.1,0.022,0.03,0.31,0.028
748,TR17,5/26/2014,7.7,8.1,28.4,6.2,653,39,0.007,0.05,0.53,0.008
749,TR17,6/18/2014,8.5,8.5,28.8,4,283,5.2,0.046,0.06,0.74,0.007
750,TR17,7/14/2014,7.7,7.8,29.9,8.8,1748,20,0.048,0.06,0.52,0.02
751,TR17,8/15/2014,8.2,8.2,30.1,1.5,247,1.9,0.022,0.04,0.58,0.008
752,TR17,9/15/2014,8.1,7.9,31.8,9.2,1600,26,0.7,0.24,0.46,0.028
753,TR17,10/17/2014,9.7,9.6,29.6,18,1521,16,1.2,0.14,0.3,0.034
754,TR17,11/20/2014,9.3,8.7,25.2,11,2329,36,1.9,0.09,0.46,0.051
755,TR17,12/12/2014,8.3,10.3,16.3,6.6,1608,12,0.19,0.24,0.79,0.023
756,TR17L,1/10/2014,7.5,9.1,15.9,1.2,6775,2.4,0.38,0.05,0.33,0.02
757,TR17L,2/20/2014,7.5,7.6,15,0.6,31319,1.5,0.35,0.04,0.34,0.021
758,TR17L,3/20/2014,7.5,5.8,22.2,0.6,35290,1.6,0.3,0.05,0.21,0.027
759,TR17L,4/23/2014,7.4,8,22.4,5.3,11911,2.8,0.2,0.03,0.53,0.042
760,TR17L,5/26/2014,7.5,7.5,28.8,5.5,11312,3.6,0.068,0.04,0.59,0.017
761,TR17L,6/18/2014,7.6,5.3,29.3,3.7,32664,1.8,0.22,0.07,0.34,0.015
762,TR17L,7/14/2014,7.3,5.3,30,4.9,26798,2.1,0.15,0.05,0.27,0.02
763,TR17L,8/15/2014,7.1,5.5,30.2,1.1,22815,1.8,0.26,0.06,0.48,0.021
764,TR17L,9/15/2014,7.3,6.4,30.6,2.9,21679,1.5,0.27,0.06,0.49,0.026
765,TR17L,10/17/2014,8,6.6,26.8,13,21759,4.4,0.69,0.12,0.29,0.029
766,TR17L,11/20/2014,8,7.2,23.6,1.9,28964,3.9,0.4,0.05,0.26,0.022
767,TR17L,12/12/2014,7.7,7.5,17.1,1.8,25161,3.2,0.37,0.07,0.28,0.018
768,TR19,1/10/2014,7.6,9.9,17.5,4.2,2220,1.1,0.05,0.03,0.46,0.004
769,TR19,2/20/2014,8,12.1,17.7,2.1,1360,2.8,0.11,0.07,0.88,0.021
770,TR19,3/20/2014,8.5,11.4,24.7,5.1,1511,3.2,0.11,0.07,1.1,0.023
771,TR19,4/23/2014,7.5,8.7,23,9.9,1231,5.4,0.63,0.1,1.2,0.063
772,TR19,5/26/2014,7.7,10,28.3,3.8,3233,0.1,0.13,0.07,0.77,0.008
773,TR19,6/18/2014,7.9,9.3,29,6.5,4755,3.3,0.078,0.03,0.75,0.012
774,TR19,7/14/2014,7.5,9.3,28.2,3.6,1531,4,0.035,0.03,0.73,0.018
775,TR19,8/15/2014,7.6,9.6,29.4,4.7,1065,2.2,0.077,0.03,0.89,0.007
776,TR19,9/15/2014,7.5,8.9,29.1,3.7,1198,1.6,0.013,0.04,0.87,0.013
777,TR19,10/17/2014,8.9,13.8,26.5,6.5,2026,1.3,0.094,0.05,0.023,0.004
778,TR19,11/20/2014,8.5,11.2,24.4,8.2,5780,2.2,0.041,0.04,0.97,0.013
779,TR19,12/12/2014,8.1,11.1,19.1,3.1,2044,3.1,0.087,0.04,0.83,0.016
780,TR19A,1/10/2014,7.9,9.9,17.4,4.9,86,0.5,0.03,0.02,0.35,0.003
781,TR19A,2/20/2014,8.3,10.7,15.2,2.7,310,1.6,0.24,0.05,1.2,0.024
782,TR19A,3/20/2014,8,9.1,24.8,7,199,1.3,0.041,0.02,1.2,0.019
783,TR19A,4/23/2014,7.5,8.8,23.2,3.4,516,3.9,0.22,0.05,1.7,0.072
784,TR19A,5/26/2014,7.7,8.3,27.4,3.2,19791,0.1,0.034,0.04,0.6,0.008
785,TR19A,6/18/2014,7.6,7.9,28.7,2.2,13662,0.5,0.041,0.02,0.79,0.003
786,TR19A,7/14/2014,7.7,8.1,29.3,2.5,863,1.3,0.038,0.02,1.1,0.012
787,TR19A,8/15/2014,8.2,8.6,30.1,2.5,334,1.3,0.053,0.03,1.1,0.007
788,TR19A,9/15/2014,7.6,7.9,29.7,2.7,482,0.6,0.077,0.03,1.4,0.016
789,TR19A,10/17/2014,8.1,8.5,25.9,2.6,594,0.1,0.024,0.02,1,0.007
790,TR19A,11/20/2014,8.7,9.1,22.6,4.8,690,2.1,0.044,0.02,1.2,0.003
791,TR19A,12/12/2014,8.7,9.7,18.1,2.9,353,5.2,0.016,0.02,0.92,0.026
792,TR19C,1/10/2014,7.4,9.8,17.4,5,2017,0.9,0.053,0.03,0.51,0.004
793,TR19C,2/20/2014,7.8,11,16.7,3.4,1532,4.5,0.12,0.07,0.87,0.04
794,TR19C,3/20/2014,7.8,9.9,24,4.6,1106,2.3,0.064,0.07,0.98,0.016
795,TR19C,4/23/2014,7.5,8.7,22.7,6.5,736,4.6,0.24,0.06,1.2,0.058
796,TR19C,5/26/2014,7.8,8.9,27,3.2,4741,1.2,0.04,0.04,0.86,0.008
797,TR19C,6/18/2014,7.9,8.7,28,4.9,4066,0.8,0.018,0.04,0.84,0.009
798,TR19C,7/14/2014,7.7,8.6,27.3,2.4,748,2.4,0.016,0.02,0.78,0.022
799,TR19C,8/15/2014,7.8,9,28.1,2.5,587,0.6,0.028,0.02,0.96,0.005
800,TR19C,9/15/2014,7.6,8.5,28,2.3,826,0.8,0.06,0.04,0.9,0.011
801,TR19C,10/17/2014,7.8,9.3,25.6,3.2,1260,0.9,0.039,0.04,0.91,0.013
802,TR19C,11/20/2014,8,9.2,23.8,16,4257,1.3,0.11,0.05,0.99,0.014
803,TR19C,12/12/2014,7.8,10.1,18.6,2.3,960,1.7,0.12,0.05,0.89,0.01
804,TR19I,1/10/2014,7.7,8.1,16.5,1.8,27894,1.8,0.27,0.04,0.23,0.018
805,TR19I,2/20/2014,7.7,8,14.9,1.6,33573,1.6,0.32,0.04,0.26,0.016
806,TR19I,3/20/2014,7.8,7,22.1,1.9,41838,1.6,0.15,0.03,0.17,0.013
807,TR19I,4/23/2014,8,8.4,23.4,4.1,33567,4.9,0.17,0.03,0.16,0.009
808,TR19I,5/26/2014,8,7.7,28.7,5.4,36654,4.1,0.052,0.05,0.11,0.006
809,TR19I,6/18/2014,7.9,5.3,29.9,2.7,40986,2.3,0.27,0.06,0.16,0.009
810,TR19I,7/14/2014,7.7,6.6,31.4,5.1,35856,9,0.16,0.04,0.23,0.016
811,TR19I,8/15/2014,7.4,4.6,29.2,3.1,45352,2,0.38,0.08,0.12,0.008
812,TR19I,9/15/2014,7.8,7.2,31.6,3.2,47673,4,0.031,0.04,0.036,0.007
813,TR19I,10/17/2014,8.4,8.1,26.8,6.5,44065,6.2,0.026,0.03,0.74,0.014
814,TR19I,11/20/2014,8.4,8.1,23.8,5.5,39246,4.9,0.086,0.04,0.22,0.015
815,TR19I,12/12/2014,8.1,8.9,18.8,23,21666,5.7,0.12,0.04,0.21,0.015
816,TR20B,1/10/2014,7.6,9.4,18.3,0.8,106,0.5,0.015,0.02,0.44,0.002
817,TR20B,2/20/2014,9.2,9.9,16.1,41,406,0.5,0.07,0.03,1.3,0.012
818,TR20B,3/20/2014,8.1,9.2,19.8,110,244,0.1,0.092,0.04,1.7,0.007
819,TR20B,4/23/2014,7.7,8.4,23.7,1.8,177,0.1,0.062,0.02,1.5,0.002
820,TR20B,5/26/2014,7.3,8.2,25.8,4.7,135,0.1,0.044,0.02,1,0.002
821,TR20B,6/18/2014,7.4,7.9,26.8,7,139,9,0.24,0.02,0.84,0.018
822,TR20B,7/14/2014,8.1,7.8,27.7,5.7,241,0.3,0.062,0.02,0.99,0.004
823,TR20B,8/15/2014,8.9,8.1,26.6,6.8,183,0.6,0.098,0.02,0.92,0.014
824,TR20B,9/15/2014,7.9,7.7,28.1,1.6,153,0.1,0.015,0.03,1.3,0.002
825,TR20B,10/17/2014,8.8,8.2,26.1,7.9,188,0.1,0.048,0.02,1.8,0.002
826,TR20B,11/20/2014,9.7,8.6,22.7,11,261,1.9,1.7,0.03,7.5,0.29
827,TR20B,12/12/2014,11.4,9,20.3,23,746,0.1,8.7,0.02,23,0.56
828,TR23A,1/10/2014,7.4,8.5,16.5,0.6,17255,1,0.27,0.04,0.39,0.012
829,TR23A,2/20/2014,7.5,9.5,14.8,3.1,10436,1.1,0.21,0.04,0.42,0.012
830,TR23A,3/20/2014,7.7,7.8,21.9,0.9,19626,1.4,0.45,0.06,0.4,0.018
831,TR23A,4/23/2014,7.7,7.8,22.7,4.5,11663,1.9,0.15,0.03,0.55,0.015
832,TR23A,5/26/2014,7.5,7,26.7,2,15875,0.8,0.24,0.05,0.22,0.006
833,TR23A,6/18/2014,7.6,6.5,28.3,5.8,10807,1.9,0.78,0.13,0.34,0.02
834,TR23A,7/14/2014,7.2,5.1,28.9,12,21783,3.3,1.5,0.26,0.18,0.017
835,TR23A,8/15/2014,6.9,6.2,27.4,3.6,13638,1.3,0.89,0.09,0.25,0.011
836,TR23A,9/15/2014,7,6,29.4,2,24244,1.6,0.3,0.06,0.26,0.011
837,TR23A,10/17/2014,7.6,5.8,26.5,3.2,21759,2.1,0.97,0.1,0.18,0.008
838,TR23A,11/20/2014,7.8,6.7,23.8,1.3,21584,1.7,0.87,0.08,0.36,0.017
839,TR23A,12/12/2014,7.8,8.8,17.1,0.5,12507,1,0.19,0.02,0.56,0.012
840,TR23L,1/10/2014,8.8,10.1,17.5,2.4,324,0.1,0.029,0.02,0.24,0.002
841,TR23L,2/20/2014,8.7,10.5,16.1,1.4,231,0.9,0.018,0.02,0.51,0.003
842,TR23L,3/20/2014,8.7,9.2,22.9,2.3,419,0.7,0.016,0.03,0.35,0.006
843,TR23L,4/23/2014,8.4,8.8,22.1,8.2,195,1.6,0.022,0.04,0.63,0.009
844,TR23L,5/26/2014,8.3,8.2,26,6.8,226,0.2,0.006,0.02,0.28,0.004
845,TR23L,6/18/2014,8.1,8,27.7,10,250,0.7,0.01,0.03,0.2,0.002
846,TR23L,7/14/2014,8.8,8.1,27.9,12,256,0.9,0.02,0.02,0.16,0.01
847,TR23L,8/15/2014,8.2,8.3,27.9,12,245,2.1,0.01,0.02,0.24,0.005
848,TR23L,9/15/2014,8.8,8.3,28.3,1.1,582,0.4,0.005,0.02,0.13,0.004
849,TR23L,10/17/2014,8.8,8.9,23.6,2.4,336,0.3,0.008,0.02,0.17,0.002
850,TR23L,11/20/2014,8.8,9.2,21.6,1.1,658,0.3,0.017,0.02,0.21,0.004
851,TR23L,12/12/2014,8.8,10.1,16.9,0.8,492,0.5,0.01,0.02,0.19,0.012
852,TR4,1/15/2014,7.3,8.8,17.1,1.9,235,2.6,0.47,0.2,1.7,0.055
853,TR4,2/17/2014,7.1,6.9,17.7,4.9,320,1.7,0.36,0.16,1.9,0.088
854,TR4,3/17/2014,7.4,8.7,20.1,4.8,335,3.6,0.49,0.24,1.9,0.074
855,TR4,4/24/2014,7.6,7.8,22,3,331,1.2,0.69,0.19,1.8,0.062
856,TR4,5/5/2014,7.9,7.8,23.7,6.2,529,1.9,0.47,0.3,1.9,0.056
857,TR4,6/16/2014,7.5,7.9,28.3,2.2,1341,1,0.25,0.14,1.1,0.063
858,TR4,7/16/2014,7,5,27.2,4.4,32050,1.6,0.25,0.13,1.2,0.042
859,TR4,8/20/2014,7.8,6.8,26.5,4.5,204,2.2,0.29,0.14,1.3,0.072
860,TR4,9/19/2014,7.3,7.1,30.5,4.3,256,2.4,0.45,0.21,1.3,0.046
861,TR4,10/22/2014,7.7,7.7,26.9,5.1,461,1.5,0.42,0.14,0.86,0.031
862,TR4,11/17/2014,7.4,7.7,23.6,5.6,275,2,0.36,0.15,1.3,0.049
863,TR4,12/11/2014,7.7,8.8,21.8,1.9,595,1.2,0.32,0.13,1.7,0.046
864,TR6,1/15/2014,7.7,9.3,15.6,2.5,6891,1.6,0.57,0.09,0.91,0.033
865,TR6,2/17/2014,7.3,7.9,17.3,2.3,19611,1.5,0.89,0.12,0.68,0.049
866,TR6,3/17/2014,7.5,7.5,19.4,4.7,9388,2.2,1.1,0.15,1,0.07
867,TR6,4/24/2014,7.3,6.4,22.4,3.3,15024,0.9,0.97,0.14,0.87,0.062
868,TR6,5/5/2014,8.1,6.8,24.4,2,42963,1.1,0.23,0.04,0.12,0.006
869,TR6,6/16/2014,8,6.1,29.8,15,50227,0.8,0.11,0.03,0.026,0.002
870,TR6,7/16/2014,8.1,7.7,27.9,6.8,203,2,0.11,0.06,0.026,0.004
871,TR6,8/20/2014,7.3,5.3,27.5,15,4416,2.3,1.3,0.18,0.28,0.07
872,TR6,9/19/2014,7.4,4.6,30.5,2.1,10159,1.8,1.5,0.17,0.19,0.062
873,TR6,10/22/2014,7.6,5.9,27.6,6.4,23186,1.1,1,0.13,0.57,0.034
874,TR6,11/17/2014,7.7,7.4,23.2,5.4,15907,0.4,0.56,0.08,0.74,0.052
875,TR6,12/11/2014,7.5,7,21,17,36314,1.5,0.7,0.11,0.16,0.031
876,TSR1,1/9/2014,7.5,5,17.2,4.6,361,18,1.9,0.5,0.027,0.27
877,TSR1,2/13/2014,8,9.3,11.7,7.7,188,11,2.5,0.27,1,0.13
878,TSR1,3/10/2014,7.3,5.1,16,9.8,298,13,4.3,0.69,0.45,0.13
879,TSR1,4/2/2014,7.6,8.7,20.6,23,125,4.4,0.4,0.15,0.87,0.047
880,TSR1,5/15/2014,7.9,8,27.4,4.3,196,3.8,0.52,0.1,0.94,0.051
881,TSR1,6/9/2014,7.2,6,29.6,4.9,197,3.6,1.1,0.17,0.57,0.082
882,TSR1,7/9/2014,7.6,7.6,30.8,4.5,222,3.5,0.71,0.13,0.66,0.093
883,TSR1,8/7/2014,7.9,7.5,29.5,1.5,215,3.8,1.9,0.26,0.65,0.12
884,TSR1,9/10/2014,7.6,3.9,30.3,5.7,302,6.3,3.4,0.41,0.14,0.093
885,TSR1,10/13/2014,7.6,5.7,26.9,6.8,335,15,3.1,0.54,0.21,0.21
886,TSR1,11/14/2014,7.6,3.8,20.8,3.9,353,5.9,3.8,0.47,0.29,0.15
887,TSR1,12/5/2014,7.7,3.1,16.6,7.1,206,40,3.5,0.54,0.003,0.005
888,TSR2,1/9/2014,8.7,11.1,16.9,5.1,223,6.7,0.91,0.18,0.89,0.027
889,TSR2,2/13/2014,7.8,11.3,11.3,6.5,176,5.6,0.59,0.09,0.92,0.045
890,TSR2,3/10/2014,8.6,12,17.2,4.9,140,6.8,1.2,0.3,0.96,0.041
891,TSR2,4/2/2014,7.6,9,20,7,59,0.6,0.095,0.03,0.71,0.005
892,TSR2,5/15/2014,7.4,8.2,27.8,4.4,103,0.5,0.12,0.03,0.68,0.005
893,TSR2,6/9/2014,8.2,8.9,31.2,3.7,97,1.2,0.16,0.05,0.54,0.012
894,TSR2,7/9/2014,8.2,9.2,32.2,2.1,106,1.2,0.11,0.05,0.56,0.01
895,TSR2,8/7/2014,8.3,9.4,31.5,3.4,180,1.7,0.51,0.08,0.58,0.019
896,TSR2,9/10/2014,8.1,8.9,32,3.1,228,2.2,0.17,0.06,0.69,0.015
897,TSR2,10/13/2014,8.5,9.3,28.9,3.5,346,2.3,0.17,0.07,0.82,0.023
898,TSR2,11/14/2014,8.2,10.2,21.2,5.1,428,0.4,1.5,0.26,0.85,0.065
899,TSR2,12/5/2014,7.9,10.3,17.5,7.7,615,2.8,0.9,0.14,0.93,0.04
900,TW1,1/11/2014,7.6,9.6,16.7,0.8,47,1.4,0.024,0.06,0.78,0.003
901,TW1,2/14/2014,7.5,10.3,12.8,6.6,86,2,0.01,0.08,1,0.004
902,TW1,3/12/2014,7.7,9,17.2,2,100,0.8,0.029,0.07,0.99,0.008
903,TW1,4/9/2014,7.6,8.7,20.9,1.3,68,0.5,0.033,0.03,0.67,0.003
904,TW1,5/12/2014,7.4,8.5,22.6,1.3,109,0.5,0.017,0.04,1.4,0.004
905,TW1,6/11/2014,7.3,7.6,25.7,0.7,108,0.9,0.015,0.06,0.9,0.002
906,TW1,7/10/2014,7.3,8.1,26.4,41,30,1.8,0.028,0.02,0.22,0.005
907,TW1,8/11/2014,7.7,7.8,27.8,0.8,124,1.1,0.009,0.05,0.8,0.005
908,TW1,9/12/2014,7.6,7.5,27,1.5,112,0.5,0.006,0.07,0.82,0.002
909,TW1,10/9/2014,7.8,8.3,24.3,0.9,104,1.4,0.009,0.06,0.65,0.006
910,TW1,11/12/2014,8.1,8.4,22.6,4.3,118,0.4,0.02,0.06,0.79,0.005
911,TW1,12/8/2014,7.8,9.2,18,1.2,106,1.4,0.005,0.05,0.79,0.014
912,TW2,1/11/2014,7.9,9.7,17.5,1.3,79,5.6,0.25,0.15,1.1,0.047
913,TW2,2/14/2014,7.7,10.6,13.1,1.7,113,3,0.33,0.13,1.5,0.058
914,TW2,3/12/2014,7.7,9.4,18.1,4,120,1.8,0.25,0.17,1.3,0.055
915,TW2,4/9/2014,7.5,8.8,22.9,3.4,88,1.3,0.12,0.07,0.9,0.019
916,TW2,5/12/2014,7.5,8.6,23.3,1.8,128,1.1,0.1,0.07,1.5,0.015
917,TW2,6/11/2014,7.6,8,26.1,1.4,121,1.2,0.075,0.09,1,0.014
918,TW2,7/10/2014,7.4,8.1,26.5,55,33,2.1,0.023,0.02,0.21,0.003
919,TW2,8/11/2014,8,7.7,28.9,1.4,141,1.5,0.14,0.11,1.1,0.08
920,TW2,9/12/2014,7.8,7.8,27.5,1.7,126,1.4,0.083,0.1,0.88,0.015
921,TW2,10/9/2014,8.3,8.7,25.3,0.5,119,2.9,0.31,0.14,0.89,0.031
922,TW2,11/12/2014,8.3,9,23.2,2.3,124,0.7,0.087,0.1,0.82,0.021
923,TW2,12/8/2014,8,9.5,18.1,1.9,109,1.1,0.21,0.12,1.2,0.041
924,TW3,1/11/2014,7.9,9.6,17.9,2.3,113,3.8,0.034,0.14,1.5,0.022
925,TW3,2/14/2014,7.7,10.6,13.5,0.7,118,1.2,0.05,0.16,2.1,0.028
926,TW3,3/12/2014,7.7,9.1,18.1,1.7,137,0.7,0.046,0.15,2,0.015
927,TW3,4/9/2014,7.5,8.7,22.9,1.1,105,0.8,0.077,0.07,1,0.014
928,TW3,5/12/2014,7.3,8.5,23.5,1.1,141,0.9,0.041,0.07,1.8,0.009
929,TW3,6/11/2014,7.5,7.8,26.3,2.1,144,0.9,0.032,0.11,1.5,0.007
930,TW3,7/10/2014,7.6,8.1,26.9,64,42,2.6,0.018,0.02,0.24,0.004
931,TW3,8/11/2014,7.9,7.5,29.4,1.7,187,1.2,0.047,0.11,1.4,0.02
932,TW3,9/12/2014,8.1,6.9,27.6,25,172,3.5,0.029,0.13,1.3,0.01
933,TW3,10/9/2014,7.9,8.3,25.6,2.6,229,1.1,0.043,0.11,1.1,0.01
934,TW3,11/12/2014,8,7.6,23.8,58,227,5.1,0.04,0.12,1.2,0.006
935,TW3,12/8/2014,7.7,8.3,18.9,64,302,4.5,0.038,0.22,1.6,0.023
936,YL1,1/6/2014,7.1,6.1,19.4,24,550,26,10,1.3,0.66,0.11
937,YL1,2/6/2014,7.2,5.2,22.3,26,275,16,6.2,1.2,0.85,0.11
938,YL1,3/5/2014,7.1,3.4,18.3,69,647,61,7.2,4.4,0.003,0.003
939,YL1,4/4/2014,7.3,8,21,6.9,210,3.8,0.98,0.28,1.2,0.045
940,YL1,5/7/2014,7.3,6.3,22.2,13,421,21,3.5,0.39,0.66,0.27
941,YL1,6/5/2014,7.3,5.9,29.8,450,421,13,6.7,1,0.78,0.24
942,YL1,7/4/2014,7.4,7.3,30.8,12,335,6.1,4.9,1.1,0.62,0.19
943,YL1,8/4/2014,7.2,5.2,30.3,12,443,11,7.3,1.4,0.53,0.17
944,YL1,9/5/2014,7.2,3.3,30.8,19,549,10,9.2,1.6,0.29,0.14
945,YL1,10/8/2014,7.3,4.9,28,4.7,556,35,10,1.6,0.002,0.008
946,YL1,11/5/2014,7.2,3.6,25.1,13,699,34,4.2,1,0.027,0.004
947,YL1,12/3/2014,7.5,3.6,21,66,933,90,15,3.2,0.01,0.017
948,YL2,1/6/2014,7.4,6.8,23,6.4,497,7.8,19,3.2,2.5,1.6
949,YL2,2/6/2014,7.4,6.4,24.8,5.5,483,6.6,13,2.1,0.63,0.27
950,YL2,3/5/2014,7.3,3.3,20.4,5.2,441,9.1,15,2,0.33,0.12
951,YL2,4/4/2014,7.2,6.5,23.3,8.6,448,9.6,9,2.1,1.2,0.22
952,YL2,5/7/2014,7.2,5,23.5,8.1,451,9.2,10,1.6,1.5,0.3
953,YL2,6/5/2014,7.2,5.4,31.9,3.5,516,7.4,16,2.4,0.17,0.069
954,YL2,7/4/2014,7.4,7.4,33.4,3.2,453,5.7,6.9,1.9,2.6,1.2
955,YL2,8/4/2014,7.4,9.7,32.4,5.8,542,7.1,14,3.6,5.9,1.3
956,YL2,9/5/2014,7.4,8.5,32.9,3,551,2.4,13,3.4,3.9,1.1
957,YL2,10/8/2014,7.5,7.3,30,3.9,912,13,26,3.4,0.17,0.06
958,YL2,11/5/2014,7.5,5.9,27.6,7.2,534,8.6,17,3.3,4.1,0.91
959,YL2,12/3/2014,7.5,4.8,23.4,2.4,487,4.4,15,3.1,2.6,0.72
960,YL3,1/6/2014,7.3,4.8,19.2,30,463,67,7.1,1.2,0.007,0.008
961,YL3,2/6/2014,7.3,3.9,21.1,30,407,64,7.3,1.3,0.008,0.003
962,YL3,3/5/2014,7.3,3.7,18.8,43,513,140,6.1,2,0.002,0.01
963,YL3,4/4/2014,7.4,7.4,21.3,18,280,18,1.2,0.26,1.4,0.13
964,YL3,5/7/2014,7.1,3.5,22.6,17,583,54,9.2,1.2,0.003,0.008
965,YL3,6/5/2014,7.1,2.8,29.7,15,463,28,2.6,0.6,0.002,0.002
966,YL3,7/4/2014,7.5,5.9,30.4,13,420,29,3.5,0.78,0.002,0.002
967,YL3,8/4/2014,7.2,2.2,30.3,17,396,18,4.9,0.84,0.013,0.32
968,YL3,9/5/2014,7.6,2.7,29.7,3,367,7.7,3.2,0.64,0.042,0.25
969,YL3,10/8/2014,7.3,4.5,27.4,6.4,11089,5,3.7,0.4,0.76,0.31
970,YL3,11/5/2014,7.5,1.8,24.3,6.6,3666,15,6.2,1,0.007,0.005
971,YL3,12/3/2014,7.8,3.4,21.6,47,816,77,16,2.7,0.002,0.011
972,YL4,1/6/2014,7.2,5.2,19.2,58,549,130,14,1.9,0.002,0.027
973,YL4,2/6/2014,7.1,3.9,20.6,73,516,110,11,2,0.01,0.005
974,YL4,3/5/2014,7.3,5.6,18.6,48,436,280,10,1.6,0.002,0.015
975,YL4,4/4/2014,7.5,5.3,21.4,30,514,69,6.5,1,0.003,0.004
976,YL4,5/7/2014,7.2,4.4,23.4,5.4,525,82,8.6,0.93,0.003,0.002
977,YL4,6/5/2014,6.9,2.2,29.9,58,511,120,7.7,1.6,0.002,0.02
978,YL4,7/4/2014,7.3,2,29.9,38,432,90,6.4,0.93,0.004,0.01
979,YL4,8/4/2014,6.9,1.3,30.4,24,486,46,7.1,1.2,0.007,0.006
980,YL4,9/5/2014,7.2,3,29.3,15,341,16,4.4,0.64,0.078,0.26
981,YL4,10/8/2014,7.3,3.7,27.2,6.4,10955,5.6,3.7,0.39,0.76,0.33
982,YL4,11/5/2014,7.4,3,24.2,6.3,2266,12,6,0.94,0.002,0.004
983,YL4,12/3/2014,8,4.5,22.1,39,554,120,8.9,1.5,0.002,0.013
0,AN1,1/14/2013,8.4,9.5,16.3,13,207,1.9,0.4,0.12,1.8,0.087
1,AN1,2/18/2013,8.7,9.2,20.5,9.2,345,3.6,0.47,0.14,1.8,0.15
2,AN1,3/11/2013,8.2,9.2,19.9,10,541,7.9,0.54,0.18,2.6,0.13
